Query_def	Query_len	Subject_id	Subject_def	Subject_accession	Subject_Len	WeightCoverage	Subject_Min_evalue	Subject_Mean_evalue	Subject_Max_evalue	Query_Start	Query_End	Subject_Start	Subject_End	Min_Identity	Max_Identity	Min_BitScore	Max_BitScore	Query_NonOverlapped_Hsp_Num	Subject_NonOverlapped_Hsp_Num
RMB48311.1	567	ref|WP_081916411.1|	alkaline phosphatase family protein [Luteibacter sp. 9135]	WP_081916411	571	0.9929453262786596	0.0	0.0	4.9E-324	1	563	1	566	0.6690017513134852	0.6690017513134852	754.592	754.592	1	1
RMB48311.1	567	emb|SKB95931.1|	phospholipase C [Luteibacter sp. 22Crub2.1]	SKB95931	571	0.9947089947089947	0.0	0.0	4.9E-324	1	564	1	567	0.6637478108581436	0.6637478108581436	752.281	752.281	1	1
RMB48311.1	567	emb|SDH01638.1|	phospholipase C [Dyella sp. 333MFSha]	SDH01638	571	0.9947089947089947	0.0	0.0	4.9E-324	1	564	1	567	0.6619964973730298	0.6619964973730298	750.355	750.355	1	1
RMB48311.1	567	ref|WP_079522713.1|	alkaline phosphatase family protein [Luteibacter sp. 22Crub2.1]	WP_079522713	567	0.9841269841269841	0.0	0.0	4.9E-324	11	564	6	563	0.6684491978609626	0.6684491978609626	749.199	749.199	1	1
RMB48311.1	567	ref|WP_090356129.1|	alkaline phosphatase family protein [Dyella sp. 333MFSha]	WP_090356129	567	0.9841269841269841	0.0	0.0	4.9E-324	11	564	6	563	0.6666666666666666	0.6666666666666666	747.273	747.273	1	1
RMB48311.1	567	ref|WP_139980418.1|	alkaline phosphatase family protein [Luteibacter pinisoli] 	WP_139980418	561	0.9910873440285205	0.0	0.0	4.9E-324	1	556	1	556	0.6862745098039216	0.6862745098039216	746.503	746.503	1	1
RMB48311.1	567	gb|KJV26403.1|	phospholipase C [Luteibacter yeojuensis]	KJV26403	509	1.0	0.0	0.0	4.9E-324	51	563	1	509	0.7095516569200779	0.7095516569200779	743.421	743.421	1	1
RMB48311.1	567	ref|WP_046968882.1|	alkaline phosphatase family protein [Luteibacter rhizovicinus] 	WP_046968882	563	1.0	0.0	0.0	4.9E-324	1	563	1	563	0.6795774647887324	0.6795774647887324	741.495	741.495	1	1
RMB48311.1	567	ref|WP_081945101.1|	alkaline phosphatase family protein [Oleiagrimonas soli]	WP_081945101	555	0.9657657657657658	0.0	0.0	4.9E-324	5	549	6	541	0.663003663003663	0.663003663003663	737.258	737.258	1	1
RMB48311.1	567	gb|OZB60289.1|	phospholipase [Xanthomonadales bacterium 15-68-25] 	OZB60289	553	0.9153439153439153	0.0	0.0	4.9E-324	37	555	30	535	0.697495183044316	0.697495183044316	733.021	733.021	1	1
RMB48311.1	567	ref|WP_113065286.1|	alkaline phosphatase family protein [Oleiagrimonas sp. MCCC 1A03011]	WP_113065286	555	0.9657657657657658	0.0	0.0	4.9E-324	5	549	6	541	0.6446886446886447	0.6446886446886447	728.783	728.783	1	1
RMB48311.1	567	ref|WP_107914997.1|	alkaline phosphatase family protein [Luteibacter sp. OK325] 	WP_107914997	565	1.0	0.0	0.0	4.9E-324	1	563	1	565	0.6701754385964912	0.6701754385964912	728.783	728.783	1	1
RMB48311.1	567	gb|RAP57544.1|	phospholipase [Oleiagrimonas sp. MCCC 1A03011]	RAP57544	508	0.9724409448818898	0.0	0.0	4.9E-324	54	549	1	494	0.6794354838709677	0.6794354838709677	708.368	708.368	1	1
RMB48311.1	567	ref|WP_129832205.1|	alkaline phosphatase family protein [Xanthomonadaceae bacterium AQ6-296] 	WP_129832205	552	0.9764492753623188	0.0	0.0	4.9E-324	1	550	1	539	0.644524236983842	0.644524236983842	703.36	703.36	1	1
RMB48311.1	567	ref|WP_137913813.1|	alkaline phosphatase family protein [Rudaea sp. 3F27F6]	WP_137913813	543	0.9337016574585635	0.0	0.0	4.9E-324	44	549	30	536	0.669921875	0.669921875	681.019	681.019	1	1
RMB48311.1	567	ref|WP_123490126.1|	alkaline phosphatase family protein [Granulicella sp. GAS466] 	WP_123490126	527	0.9354838709677419	0.0	0.0	4.9E-324	47	548	33	525	0.6779324055666004	0.6779324055666004	677.552	677.552	1	1
RMB48311.1	567	ref|WP_114206869.1|	alkaline phosphatase family protein [Acidisarcina polymorpha] 	WP_114206869	533	0.9906191369606003	0.0	0.0	4.9E-324	18	552	6	533	0.6480446927374302	0.6480446927374302	674.47	674.47	1	1
RMB48311.1	567	ref|WP_035347133.1|	alkaline phosphatase family protein [Edaphobacter aggregans]	WP_035347133	537	0.9906890130353817	0.0	0.0	4.9E-324	9	547	5	536	0.6512915129151291	0.6512915129151291	671.389	671.389	1	1
RMB48311.1	567	ref|WP_117297606.1|	alkaline phosphatase family protein [Acidipila sp. 4G-K13] 	WP_117297606	550	0.9109090909090909	0.0	0.0	4.9E-324	44	546	29	529	0.6640625	0.6640625	671.003	671.003	1	1
RMB48311.1	567	ref|WP_125485538.1|	alkaline phosphatase family protein [Edaphobacter aggregans]	WP_125485538	530	0.9358490566037736	0.0	0.0	4.9E-324	47	551	35	530	0.6706114398422091	0.6706114398422091	669.078	669.078	1	1
RMB48311.1	567	ref|WP_155882928.1|	phospholipase [Acidobacteriaceae bacterium KBS 83]	WP_155882928	538	0.9925650557620818	0.0	0.0	4.9E-324	1	550	1	534	0.6283662477558348	0.6283662477558348	668.692	668.692	1	1
RMB48311.1	567	gb|RSL16995.1|	phospholipase C [Edaphobacter aggregans]	RSL16995	528	0.9393939393939394	0.0	0.0	4.9E-324	47	551	33	528	0.6706114398422091	0.6706114398422091	668.307	668.307	1	1
RMB48311.1	567	ref|WP_105500754.1|	alkaline phosphatase family protein [Candidatus Sulfopaludibacter sp. SbA3] 	WP_105500754	537	0.9925512104283054	0.0	0.0	4.9E-324	9	550	5	537	0.6160877513711152	0.6160877513711152	667.537	667.537	1	1
RMB48311.1	567	ref|WP_129207549.1|	alkaline phosphatase family protein [Acidipila dinghuensis] 	WP_129207549	553	0.9475587703435805	0.0	0.0	4.9E-324	18	547	6	529	0.621268656716418	0.621268656716418	663.3	663.3	1	1
RMB48311.1	567	gb|PYY07022.1|	phospholipase [Acidobacteria bacterium]	PYY07022	538	0.9349442379182156	0.0	0.0	4.9E-324	47	550	36	538	0.6600790513833992	0.6600790513833992	657.136	657.136	1	1
RMB48311.1	567	gb|PYX82726.1|	phospholipase [Acidobacteria bacterium]	PYX82726	538	0.9349442379182156	0.0	0.0	4.9E-324	47	550	36	538	0.6600790513833992	0.6600790513833992	657.136	657.136	1	1
RMB48311.1	567	ref|WP_130419644.1|	alkaline phosphatase family protein [Edaphobacter modestus] 	WP_130419644	544	0.9117647058823529	0.0	0.0	4.9E-324	46	549	32	527	0.6646942800788954	0.6646942800788954	656.751	656.751	1	1
RMB48311.1	567	ref|WP_081823735.1|	alkaline phosphatase family protein [Acidobacterium ailaaui]	WP_081823735	539	0.9721706864564007	0.0	0.0	4.9E-324	15	546	3	526	0.6310861423220974	0.6310861423220974	656.366	656.366	1	1
RMB48311.1	567	ref|WP_084169499.1|	alkaline phosphatase family protein [Acidobacteria bacterium KBS 146]	WP_084169499	540	0.912962962962963	0.0	0.0	4.9E-324	46	546	32	524	0.6626984126984127	0.6626984126984127	652.899	652.899	1	1
RMB48311.1	567	ref|WP_081627607.1|	alkaline phosphatase family protein [Acidobacteriaceae bacterium KBS 96]	WP_081627607	540	0.9277777777777778	0.0	0.0	4.9E-324	48	547	35	535	0.625	0.625	649.047	649.047	1	1
RMB48311.1	567	ref|WP_082662195.1|	alkaline phosphatase family protein [Terracidiphilus gabretensis]	WP_082662195	524	0.9656488549618321	0.0	0.0	4.9E-324	43	546	8	513	0.6496062992125984	0.6496062992125984	648.277	648.277	1	1
RMB48311.1	567	ref|WP_131242758.1|	alkaline phosphatase family protein [Paraburkholderia steynii] 	WP_131242758	546	0.9853479853479854	0.0	0.0	4.9E-324	4	550	9	546	0.6145454545454545	0.6145454545454545	646.736	646.736	1	1
RMB48311.1	567	ref|WP_022843297.1|	phospholipase C [Acidobacteriaceae bacterium TAA166]	WP_022843297	539	0.9109461966604824	0.0	0.0	4.9E-324	47	546	32	522	0.6573705179282868	0.6573705179282868	643.269	643.269	1	1
RMB48311.1	567	gb|OJV40074.1|	phospholipase [Acidobacteriales bacterium 59-55]	OJV40074	524	0.982824427480916	0.0	0.0	4.9E-324	47	551	10	524	0.6165703275529865	0.6165703275529865	643.269	643.269	1	1
RMB48311.1	567	ref|WP_061940522.1|	alkaline phosphatase family protein [Collimonas pratensis] 	WP_061940522	540	0.9185185185185185	0.0	0.0	4.9E-324	47	546	42	537	0.6454183266932271	0.6454183266932271	642.884	642.884	1	1
RMB48311.1	567	ref|WP_156186226.1|	phospholipase [Silvibacterium bohemicum]	WP_156186226	532	0.9417293233082706	0.0	0.0	4.9E-324	47	551	32	532	0.6318897637795275	0.6318897637795275	642.884	642.884	1	1
RMB48311.1	567	ref|WP_120235962.1|	alkaline phosphatase family protein [Collimonas fungivorans] 	WP_120235962	544	0.9172794117647058	0.0	0.0	4.9E-324	45	547	44	542	0.6482213438735178	0.6482213438735178	640.573	640.573	1	1
RMB48311.1	567	ref|WP_061540037.1|	alkaline phosphatase family protein [Collimonas fungivorans]	WP_061540037	547	0.9122486288848263	0.0	0.0	4.9E-324	45	547	47	545	0.642292490118577	0.642292490118577	639.032	639.032	1	1
RMB48311.1	567	gb|AMO95160.1|	phosphoesterase family protein [Collimonas fungivorans]	AMO95160	530	0.9415094339622642	0.0	0.0	4.9E-324	45	547	30	528	0.642292490118577	0.642292490118577	638.262	638.262	1	1
RMB48311.1	567	ref|WP_082102451.1|	alkaline phosphatase family protein [Robbsia andropogonis]	WP_082102451	554	0.924187725631769	0.0	0.0	4.9E-324	45	551	43	554	0.6165703275529865	0.6165703275529865	637.491	637.491	1	1
RMB48311.1	567	gb|KKB64434.1|	phospholipase C [Robbsia andropogonis]	KKB64434	538	0.9516728624535316	0.0	0.0	4.9E-324	45	551	27	538	0.6165703275529865	0.6165703275529865	636.721	636.721	1	1
RMB48311.1	567	ref|WP_154565006.1|	phospholipase [Paraburkholderia sp. RP11] 	WP_154565006	546	0.9175824175824175	0.0	0.0	4.9E-324	45	550	46	546	0.6365422396856582	0.6365422396856582	634.795	634.795	1	1
RMB48311.1	567	ref|WP_115777996.1|	alkaline phosphatase family protein [Paraburkholderia caffeinilytica] 	WP_115777996	561	0.9393939393939394	0.0	0.0	4.9E-324	37	552	32	558	0.6116322701688556	0.6116322701688556	630.943	630.943	1	1
RMB48311.1	567	ref|WP_052135138.1|	alkaline phosphatase family protein [Collimonas arenae]	WP_052135138	541	0.9630314232902033	0.0	0.0	4.9E-324	12	549	21	541	0.6229205175600739	0.6229205175600739	630.943	630.943	1	1
RMB48311.1	567	gb|AIY41761.1|	Acid phosphatase [Collimonas arenae]	AIY41761	537	0.9702048417132216	0.0	0.0	4.9E-324	12	549	17	537	0.6229205175600739	0.6229205175600739	630.943	630.943	1	1
RMB48311.1	567	ref|WP_121470448.1|	alkaline phosphatase family protein [Edaphobacter dinghuensis] 	WP_121470448	548	0.9397810218978102	0.0	0.0	4.9E-324	47	551	34	548	0.6107899807321773	0.6107899807321773	628.632	628.632	1	1
RMB48311.1	567	ref|WP_097394082.1|	alkaline phosphatase family protein [Burkholderia sp. OK233] 	WP_097394082	561	0.9269162210338681	0.0	0.0	4.9E-324	44	552	39	558	0.6178707224334601	0.6178707224334601	626.706	626.706	1	1
RMB48311.1	567	ref|WP_120296062.1|	alkaline phosphatase family protein [Paraburkholderia sp. BL23I1N1] 	WP_120296062	561	0.9393939393939394	0.0	0.0	4.9E-324	37	552	32	558	0.6041275797373359	0.6041275797373359	625.165	625.165	1	1
RMB48311.1	567	ref|WP_111488007.1|	alkaline phosphatase family protein [Paraburkholderia sp. PDC91] 	WP_111488007	558	0.9767025089605734	0.0	0.0	4.9E-324	15	551	10	554	0.5830324909747292	0.5830324909747292	624.78	624.78	1	1
RMB48311.1	567	ref|WP_152765525.1|	phospholipase [Paraburkholderia sp. CNPSo 3157] 	WP_152765525	557	0.9784560143626571	0.0	0.0	4.9E-324	15	552	10	554	0.5848375451263538	0.5848375451263538	623.624	623.624	1	1
RMB48311.1	567	ref|WP_083245067.1|	alkaline phosphatase family protein [Paraburkholderia nodosa]	WP_083245067	593	0.9029982363315696	0.0	0.0	4.9E-324	44	555	35	558	0.5954631379962193	0.5954631379962193	623.239	623.239	1	1
RMB48311.1	567	ref|WP_081771708.1|	alkaline phosphatase family protein [Paraburkholderia nodosa]	WP_081771708	593	0.9541446208112875	0.0	0.0	4.9E-324	15	555	10	558	0.5831842576028623	0.5831842576028623	622.468	622.468	1	1
RMB48311.1	567	ref|WP_154560245.1|	phospholipase [Paraburkholderia sp. RP11] 	WP_154560245	561	0.9393939393939394	0.0	0.0	4.9E-324	37	552	32	558	0.6078799249530957	0.6078799249530957	620.928	620.928	1	1
RMB48311.1	567	ref|WP_133187082.1|	alkaline phosphatase family protein [Paraburkholderia sp. CNPSo 3008] 	WP_133187082	556	0.9334532374100719	0.0	0.0	4.9E-324	46	553	37	555	0.6068702290076335	0.6068702290076335	620.928	620.928	1	1
RMB48311.1	567	ref|WP_120096751.1|	alkaline phosphatase family protein [Salinisphaera sp. Q1T1-3] 	WP_120096751	580	0.9137931034482759	0.0	0.0	4.9E-324	46	546	45	574	0.6108007448789572	0.6108007448789572	620.157	620.157	1	1
RMB48311.1	567	ref|WP_042267622.1|	alkaline phosphatase family protein [Paraburkholderia heleia]	WP_042267622	557	0.9299820466786356	0.0	0.0	4.9E-324	46	552	37	554	0.601145038167939	0.601145038167939	619.772	619.772	1	1
RMB48311.1	567	ref|WP_087734685.1|	alkaline phosphatase family protein [Paraburkholderia piptadeniae] 	WP_087734685	557	0.9784560143626571	0.0	0.0	4.9E-324	15	552	10	554	0.5873873873873874	0.5873873873873874	619.772	619.772	1	1
RMB48311.1	567	ref|WP_090866673.1|	alkaline phosphatase family protein [Paraburkholderia diazotrophica] 	WP_090866673	557	0.9784560143626571	0.0	0.0	4.9E-324	15	552	10	554	0.5873873873873874	0.5873873873873874	619.387	619.387	1	1
RMB48311.1	567	ref|WP_110383722.1|	alkaline phosphatase family protein [Paraburkholderia silvatlantica] 	WP_110383722	557	0.933572710951526	0.0	0.0	4.9E-324	44	552	35	554	0.596958174904943	0.596958174904943	619.002	619.002	1	1
RMB48311.1	567	ref|WP_109994648.1|	alkaline phosphatase family protein [Salinisphaera sp. LB1] 	WP_109994648	567	0.9347442680776014	0.0	0.0	4.9E-324	48	548	36	565	0.6070763500931099	0.6070763500931099	619.002	619.002	1	1
RMB48311.1	567	gb|QGZ59070.1|	phospholipase [Paraburkholderia sp. 7Q-K02]	QGZ59070	549	0.9326047358834244	0.0	0.0	4.9E-324	46	553	37	548	0.6138996138996139	0.6138996138996139	617.461	617.461	1	1
RMB48311.1	567	ref|WP_083245073.1|	alkaline phosphatase family protein [Paraburkholderia nodosa]	WP_083245073	556	0.9334532374100719	0.0	0.0	4.9E-324	46	553	37	555	0.6068702290076335	0.6068702290076335	617.076	617.076	1	1
RMB48311.1	567	gb|KEZ78991.1|	Phospholipase C [Salinisphaera hydrothermalis C41B8]	KEZ78991	565	0.9398230088495575	0.0	0.0	4.9E-324	47	548	32	562	0.6059479553903345	0.6059479553903345	616.69	616.69	1	1
RMB48311.1	567	ref|WP_037333569.1|	alkaline phosphatase family protein [Salinisphaera hydrothermalis]	WP_037333569	573	0.9267015706806283	0.0	0.0	4.9E-324	47	548	40	570	0.6059479553903345	0.6059479553903345	616.305	616.305	1	1
RMB48311.1	567	ref|WP_109478837.1|	alkaline phosphatase family protein [Paraburkholderia sp. C35]	WP_109478837	558	0.978494623655914	0.0	0.0	4.9E-324	15	552	10	555	0.5837837837837838	0.5837837837837838	615.535	615.535	1	1
RMB48311.1	567	ref|WP_028212508.1|	alkaline phosphatase family protein [Paraburkholderia mimosarum]	WP_028212508	556	0.9730215827338129	0.0	0.0	4.9E-324	12	546	7	547	0.5854545454545454	0.5854545454545454	615.15	615.15	1	1
RMB48311.1	567	ref|WP_014263334.1|	alkaline phosphatase family protein [Granulicella mallensis] 	WP_014263334	517	0.988394584139265	0.0	0.0	4.9E-324	45	550	7	517	0.6003898635477583	0.6003898635477583	615.15	615.15	1	1
RMB48311.1	567	ref|WP_128915473.1|	alkaline phosphatase family protein [Granulicella sibirica]	WP_128915473	535	0.9663551401869159	0.0	0.0	4.9E-324	41	550	19	535	0.5965250965250966	0.5965250965250966	614.379	614.379	1	1
RMB48311.1	567	ref|WP_133187180.1|	alkaline phosphatase family protein [Paraburkholderia sp. CNPSo 3008] 	WP_133187180	593	0.9541446208112875	0.0	0.0	4.9E-324	15	555	10	558	0.5716845878136201	0.5716845878136201	614.379	614.379	1	1
RMB48311.1	567	ref|WP_114811288.1|	alkaline phosphatase family protein [Paraburkholderia kururiensis]	WP_114811288	563	0.9182948490230906	0.0	0.0	4.9E-324	47	552	44	560	0.6068702290076335	0.6068702290076335	613.609	613.609	1	1
RMB48311.1	567	ref|WP_038148020.1|	alkaline phosphatase family protein [Thioclava atlantica] 	WP_038148020	540	0.9388888888888889	0.0	0.0	4.9E-324	46	548	32	538	0.6312741312741312	0.6312741312741312	613.609	613.609	1	1
RMB48311.1	567	ref|WP_110383749.1|	alkaline phosphatase family protein [Paraburkholderia silvatlantica] 	WP_110383749	556	0.9334532374100719	0.0	0.0	4.9E-324	46	553	37	555	0.6087786259541985	0.6087786259541985	612.838	612.838	1	1
plot1_0000004570_23	797	ref|WP_012386518.1|	phospholipase C, phosphocholine-specific [Beijerinckia indica] 	WP_012386518	711	0.9887482419127989	0.0	0.0	4.9E-324	83	795	5	707	0.6993006993006993	0.6993006993006993	1020.38	1020.38	1	1
plot1_0000004570_23	797	ref|WP_034991368.1|	phospholipase C, phosphocholine-specific [Beijerinckia mobilis]	WP_034991368	710	0.9901408450704225	0.0	0.0	4.9E-324	83	795	5	707	0.6755244755244755	0.6755244755244755	994.571	994.571	1	1
plot1_0000004570_23	797	ref|WP_042878769.1|	phospholipase C, phosphocholine-specific [Cupriavidus necator]	WP_042878769	716	0.9622905027932961	0.0	0.0	4.9E-324	100	797	26	714	0.6923076923076923	0.6923076923076923	990.334	990.334	1	1
plot1_0000004570_23	797	ref|WP_153954066.1|	phospholipase C, phosphocholine-specific [Cupriavidus necator] 	WP_153954066	716	0.9622905027932961	0.0	0.0	4.9E-324	100	797	26	714	0.6908831908831908	0.6908831908831908	987.638	987.638	1	1
plot1_0000004570_23	797	dbj|BBA32466.1|	phospholipase C, phosphocholine-specific [Methylocaldum marinum]	BBA32466	719	0.9666203059805285	0.0	0.0	4.9E-324	90	795	1	695	0.6789250353606789	0.6789250353606789	986.097	986.097	1	1
plot1_0000004570_23	797	ref|WP_114135011.1|	phospholipase C, phosphocholine-specific [Cupriavidus necator] 	WP_114135011	716	0.9622905027932961	0.0	0.0	4.9E-324	100	797	26	714	0.6894586894586895	0.6894586894586895	985.326	985.326	1	1
plot1_0000004570_23	797	ref|WP_119632577.1|	phospholipase C, phosphocholine-specific [Methylocaldum marinum]	WP_119632577	742	0.9231805929919138	0.0	0.0	4.9E-324	100	795	34	718	0.6872309899569584	0.6872309899569584	983.015	983.015	1	1
plot1_0000004570_23	797	ref|WP_039014652.1|	phospholipase C, phosphocholine-specific [Cupriavidus sp. IDO] 	WP_039014652	716	0.9622905027932961	0.0	0.0	4.9E-324	100	797	26	714	0.688034188034188	0.688034188034188	981.86	981.86	1	1
plot1_0000004570_23	797	ref|WP_115215966.1|	phospholipase C, phosphocholine-specific [Cupriavidus lacunae] 	WP_115215966	716	0.9678770949720671	0.0	0.0	4.9E-324	96	797	22	714	0.6841359773371105	0.6841359773371105	981.86	981.86	1	1
plot1_0000004570_23	797	ref|WP_078200179.1|	phospholipase C, phosphocholine-specific [Cupriavidus necator] 	WP_078200179	716	0.9678770949720671	0.0	0.0	4.9E-324	96	797	22	714	0.6841359773371105	0.6841359773371105	978.778	978.778	1	1
plot1_0000004570_23	797	ref|WP_018420292.1|	phospholipase C, phosphocholine-specific [Paraburkholderia tuberum]	WP_018420292	710	0.9591549295774648	0.0	0.0	4.9E-324	101	795	27	707	0.679136690647482	0.679136690647482	971.459	971.459	1	1
plot1_0000004570_23	797	ref|WP_051439406.1|	MULTISPECIES: phospholipase C, phosphocholine-specific [Bordetella] 	WP_051439406	722	0.9695290858725761	0.0	0.0	4.9E-324	84	794	19	718	0.659217877094972	0.659217877094972	971.459	971.459	1	1
plot1_0000004570_23	797	ref|WP_131960735.1|	phospholipase C, phosphocholine-specific [Dyadobacter sp. AR-3-6] 	WP_131960735	725	0.993103448275862	0.0	0.0	4.9E-324	84	795	3	722	0.6534246575342466	0.6534246575342466	964.911	964.911	1	1
plot1_0000004570_23	797	ref|WP_087781699.1|	phospholipase C, phosphocholine-specific [Pigmentiphaga sp. NML080357] 	WP_087781699	719	0.9833101529902643	0.0	0.0	4.9E-324	83	796	9	715	0.6426592797783933	0.6426592797783933	961.444	961.444	1	1
plot1_0000004570_23	797	ref|WP_152799224.1|	MULTISPECIES: phospholipase C, phosphocholine-specific [unclassified Alcaligenaceae] 	WP_152799224	719	0.9819193324061196	0.0	0.0	4.9E-324	82	794	8	713	0.6444444444444445	0.6444444444444445	949.118	949.118	1	1
plot1_0000004570_23	797	ref|WP_137259976.1|	phospholipase C, phosphocholine-specific [Ilyomonas limi] 	WP_137259976	711	0.9887482419127989	0.0	0.0	4.9E-324	84	795	6	708	0.627972027972028	0.627972027972028	941.414	941.414	1	1
plot1_0000004570_23	797	ref|WP_094198151.1|	phospholipase C, phosphocholine-specific [Alcaligenes faecalis] 	WP_094198151	722	0.9792243767313019	0.0	0.0	4.9E-324	79	796	14	720	0.6232686980609419	0.6232686980609419	941.028	941.028	1	1
plot1_0000004570_23	797	ref|WP_108728320.1|	phospholipase C, phosphocholine-specific [Alcaligenes aquatilis] 	WP_108728320	722	0.9792243767313019	0.0	0.0	4.9E-324	79	796	14	720	0.6218836565096952	0.6218836565096952	939.488	939.488	1	1
plot1_0000004570_23	797	ref|WP_125277296.1|	phospholipase C, phosphocholine-specific [Alcaligenes aquatilis] 	WP_125277296	709	0.9830747531734838	0.0	0.0	4.9E-324	85	796	11	707	0.6207865168539326	0.6207865168539326	932.169	932.169	1	1
plot1_0000004570_23	797	ref|WP_090157064.1|	phospholipase C, phosphocholine-specific [Dyadobacter soli] 	WP_090157064	731	0.9890560875512996	0.0	0.0	4.9E-324	84	795	6	728	0.6265389876880985	0.6265389876880985	931.398	931.398	1	1
plot1_0000004570_23	797	ref|WP_090377332.1|	phospholipase C, phosphocholine-specific [Dyadobacter sp. SG02] 	WP_090377332	729	0.99039780521262	0.0	0.0	4.9E-324	84	796	6	727	0.6273972602739726	0.6273972602739726	929.858	929.858	1	1
plot1_0000004570_23	797	ref|WP_106598870.1|	phospholipase C, phosphocholine-specific [Dyadobacter jiangsuensis]	WP_106598870	729	0.9890260631001372	0.0	0.0	4.9E-324	84	795	6	726	0.6169630642954856	0.6169630642954856	923.694	923.694	1	1
plot1_0000004570_23	797	gb|PSL23236.1|	phospholipase C [Dyadobacter jiangsuensis]	PSL23236	718	0.9763231197771588	0.0	0.0	4.9E-324	100	795	15	715	0.6258790436005626	0.6258790436005626	922.539	922.539	1	1
plot1_0000004570_23	797	ref|WP_045242206.1|	phospholipase C, phosphocholine-specific [Burkholderiaceae bacterium 16] 	WP_045242206	711	0.9971870604781997	0.0	0.0	4.9E-324	81	796	1	709	0.6229281767955801	0.6229281767955801	921.768	921.768	1	1
plot1_0000004570_23	797	ref|WP_043418907.1|	phospholipase C, phosphocholine-specific [Cupriavidus basilensis]	WP_043418907	711	0.9971870604781997	0.0	0.0	4.9E-324	81	796	1	709	0.6256906077348067	0.6256906077348067	921.768	921.768	1	1
plot1_0000004570_23	797	ref|WP_026813378.1|	phospholipase C, phosphocholine-specific [Arenibacter certesii]	WP_026813378	723	0.991701244813278	0.0	0.0	4.9E-324	83	795	4	720	0.6191135734072022	0.6191135734072022	919.457	919.457	1	1
plot1_0000004570_23	797	ref|WP_152267106.1|	phospholipase C, phosphocholine-specific [Terrimonas sp. YJ03]	WP_152267106	727	0.9944979367262724	0.0	0.0	4.9E-324	83	796	5	727	0.6189821182943603	0.6189821182943603	919.072	919.072	1	1
plot1_0000004570_23	797	ref|WP_138480259.1|	phospholipase C, phosphocholine-specific [Dyadobacter sp. QTA69]	WP_138480259	731	0.9904240766073872	0.0	0.0	4.9E-324	84	796	6	729	0.6060191518467852	0.6060191518467852	915.22	915.22	1	1
plot1_0000004570_23	797	gb|ODS73337.1|	phospholipase C, phosphocholine-specific [Cytophagaceae bacterium SCN 52-12]	ODS73337	728	0.9917582417582418	0.0	0.0	4.9E-324	84	796	6	727	0.6134800550206327	0.6134800550206327	912.524	912.524	1	1
plot1_0000004570_23	797	gb|EHP43468.1|	twin-arginine translocation pathway signal protein [Cupriavidus basilensis OR16]	EHP43468	691	0.9927641099855282	0.0	0.0	4.9E-324	100	796	4	689	0.6328571428571429	0.6328571428571429	912.524	912.524	1	1
plot1_0000004570_23	797	ref|WP_149242005.1|	phospholipase C, phosphocholine-specific [Dyadobacter sp. 32]	WP_149242005	740	0.995945945945946	0.0	0.0	4.9E-324	79	796	1	737	0.6177658142664872	0.6177658142664872	912.138	912.138	1	1
plot1_0000004570_23	797	ref|WP_079702274.1|	phospholipase C, phosphocholine-specific [Pedobacter luteus]	WP_079702274	729	0.9958847736625515	0.0	0.0	4.9E-324	79	795	1	726	0.6019151846785226	0.6019151846785226	911.753	911.753	1	1
plot1_0000004570_23	797	emb|SKB31413.1|	phospholipase C [Pedobacter luteus]	SKB31413	743	0.9771197846567967	0.0	0.0	4.9E-324	79	795	15	740	0.6019151846785226	0.6019151846785226	910.598	910.598	1	1
plot1_0000004570_23	797	ref|WP_155196008.1|	phospholipase C, phosphocholine-specific [Orrella sp. CP81] 	WP_155196008	717	0.9776847977684798	0.0	0.0	4.9E-324	84	795	14	714	0.6304044630404463	0.6304044630404463	909.442	909.442	1	1
plot1_0000004570_23	797	ref|WP_026781634.1|	phospholipase C, phosphocholine-specific [Polaromonas sp. EUR3 1.2.1]	WP_026781634	734	0.9918256130790191	0.0	0.0	4.9E-324	84	795	5	732	0.6187245590230664	0.6187245590230664	907.516	907.516	1	1
plot1_0000004570_23	797	gb|OGB51384.1|	phospholipase C, phosphocholine-specific [Burkholderiales bacterium RIFOXYD12_FULL_59_19]	OGB51384	716	0.9916201117318436	0.0	0.0	4.9E-324	84	795	5	714	0.6174033149171271	0.6174033149171271	906.36	906.36	1	1
plot1_0000004570_23	797	ref|WP_149639568.1|	phospholipase C, phosphocholine-specific [Dyadobacter sp. UC 10] 	WP_149639568	765	0.9921568627450981	0.0	0.0	4.9E-324	83	796	5	763	0.5861618798955613	0.5861618798955613	903.664	903.664	1	1
plot1_0000004570_23	797	ref|WP_132128752.1|	phospholipase C, phosphocholine-specific [Anseongella ginsenosidimutans] 	WP_132128752	708	0.9957627118644068	0.0	0.0	4.9E-324	79	795	1	705	0.608876560332871	0.608876560332871	902.508	902.508	1	1
plot1_0000004570_23	797	gb|RQP14310.1|	phospholipase C, phosphocholine-specific [Parapedobacter sp.]	RQP14310	718	0.9860724233983287	0.0	0.0	4.9E-324	84	795	6	713	0.6097902097902098	0.6097902097902098	901.738	901.738	1	1
plot1_0000004570_23	797	tpg|HAL38951.1|	phospholipase C, phosphocholine-specific [Polaromonas sp.]	HAL38951	717	0.9916317991631799	0.0	0.0	4.9E-324	84	795	5	715	0.6132596685082873	0.6132596685082873	901.353	901.353	1	1
